Taxa and Samples	BJ1-L	BJ2-L	BJ3-L	BJ4-L	BJ5-L	BJ6-L	LC1-L	LC2-L	LC3-L	LC4-L	LC5-L	LC6-L	S1-L	S2-L	S3-L	S4-L	S5-L	S6-L	TH1-L	TH2-L	TH3-L	TH4-L	TH5-L	TH6-L	TY1-L	TY2-L	TY3-L	TY4-L	TY5-L	TY6-L	YL1-L	YL2-L	YL3-L	YL4-L	YL5-L	YL6-L	ZZ1-L	ZZ2-L	ZZ3-L	ZZ4-L	ZZ5-L	ZZ6-L
8697e38c6c9e4efbfabf5f11a27e28e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.271930243	0	4.437354346	0	0	5.605132919	6.014613975	0	0	0	0	0	3.959502934	0	0	4.142957954	0	0	0	0	4.731368128	0	0	0	4.760558187	0	0
e9e5453d19fdb35e1ad6163cbdb66e37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.670571216	1.572330198	0	1.587991638	0	1.769073045	0	0	1.746619163	0	0	1.678826089	1.283407613	0	0	0
219ceb5421ae4f9491956ee2175d42c2	0	0	0	0	0	3.726820547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72402055	0	0	0	0	0	0	0	0	0	0	0	0	0	2.752005519	0	0	0
809a9483d4917fbe82272e8d55ffde8a	0	0	0	3.083491754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.130396637	0	3.703730888	4.168974408	0	3.737312611	2.864163346	3.386576111	0	0	3.228221428	0	0	0	0	0	0	0	0	0
d3d1d51cfe652fc9c6bb95ea198b31e1	0	0	2.248146572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.228850911	0	4.028329271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bec1a75c414e27791348af5bf3dd0501	0	0	0	0	0	7.504132174	0	0	0	0	3.324690479	0	0	0	0	0	0	0	0	0	4.043925077	0	0	0	0	0	1.457712419	0	0	0	3.071660985	0	0	0	0	2.818541872	3.238606292	0	2.7952278	2.680839467	0	3.085439466
85454a2e08386703d079bfae48d01e4d	0	2.146448708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.062096121	0	0	0	0	0	0	0	0	0	0	0	1.522638481	0	0	0	2.009793316	0	1.214748986	0	0	0	0
c63c7607802616d6b89648b7c0801193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.859026372	0	0	0	1.568063976	2.738726508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eebdfe6c30f6765961c25256c6e93fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.130396637	0	0	0	0	0	2.011592974	0	0	0	2.931141497	0	3.113711493	0	0	0	0	0	0	0
9429018b5d2e9153a30d0b3950f7df2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.113487528	0	1.940515567	1.572330198	0	1.950897896	0	0	0	0	0	0	0	0	0	0	0	0
eb81d6b2facba7dc7c6b38e6d83800d6	0	0	0	0	0	3.162844275	2.855240972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.524503479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a63759f19748fb6a96e03e19585c7ea	3.418601956	3.426910333	0	0	8.490210328	3.258207054	0	0	0	5.090344209	0	0	9.127640526	0	6.969195476	0	0	4.650202657	0	0	0	0	0	0	0	6.949921961	4.154796004	3.40905169	4.822243135	8.862956662	6.747944302	5.611744402	5.22013071	4.585543313	0	0	2.587496657	0	0	0	0	0
e055eb44903eda63b4ee468c9f90bb2c	5.663256319	5.172511224	5.757213498	5.926309852	0	0	6.551669476	6.882643049	0	9.588970473	12.31314858	7.456446208	8.241590001	5.336856724	9.175346466	4.951406876	6.729789241	8.694594777	6.98039474	11.65428794	0	9.493050817	7.01126084	10.18014584	0	6.77680589	6.658211483	0	0	6.404147017	6.861431595	4.601738492	4.586199022	4.666202349	6.262572633	5.685213764	5.13006546	4.524611149	4.700155485	5.437733859	0	0
a41e431434c72a2b2532072db7b76fb4	0	0	0	2.244374951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.983800465	1.72267489	1.940515567	1.687319342	0	3.42558184	0	0	0	0	0	0	0	0	0	0	0	0
d6210cea63764a8c0b773f52fd0e4b89	0	0	0	0	0	0	0	0	0	0	0	0	3.100907975	0	3.932592323	0	0	7.721805523	0	0	0	0	0	0	0	0	2.997635572	1.892988958	0	0	0	0	0	0	0	0	0	0	2.707448226	0	0	0
6c5401aa4c7f578a42316efa3c2f2ea7	5.426373155	0	6.242715083	0	3.294337355	5.115188541	4.036256272	4.584962501	0	5.571073343	0	0	0	3.821576156	8.11962103	4.456680258	5.688668799	0	7.177826621	0	4.634471428	0	0	3.577841973	5.055274106	4.197084036	5.210474622	4.356970201	5.518355987	4.563316245	2.903323981	2.540200374	0	0	0	0	3.278361233	2.105178514	0	0	0	0
32ce2de9e9e39538bc92e8d5b3c15129	0	1.213016097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.117449984	2.773927647	3.67698869	5.416079966	2.29237994	3.079291397	0	0	0	0	0	0	0	0	0	2.170588298	0	0
05d48201e4fb6b15f81851a34be32819	0	0	0	0	0	1.78575158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.280099774	3.581533166	4.919227653	4.776114381	4.621079172	3.938356729	0	0	0	0	1.746619163	0	0	0	0	0	0	0
03a7ff02ae2f8eaca8fa5a58202ffc7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.878114502	0	3.06403652	0	0	0	0	2.026141668	0	0	0
81c8cde3e24290c699d62e840fdcb161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.230197824	3.41783394	1.156562494	0	0	0
2c5d201338333212fa923d7e5413e27b	0	1.862525003	0	0	0	0	0	0	0	0	0	0	0	0	2.001489059	0	0	0	0	0	0	0	0	0	0	0	1.457712419	0	0	0	1.91753784	0	0	3.284465619	0	0	0	0	0	0	0	0
75945108723e6eb98a11673ab82e80e2	0	0	1.107063854	2.244374951	0	0	2.222921559	0	0	0	2.730526618	0	0	0	0	0	0	0	0	0	0	0	2.72914609	0	1.931856787	2.00299665	0	0	1.560381257	0	0	0	0	0	0	0	0	0	0	0	0	0
72a89b25da817c4850d14dcf54e72e38	4.066193546	2.765568307	3.135856536	0	0	0	0	0	0	3.587683943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.878845327	5.30659921	4.526845163	4.981607067	5.873152929	5.097920404	0	2.540200374	0	0	0	0	0	0	0	3.483859398	0	0
7b98e36cd8d8de33c1ed65d4633628fb	1.387091671	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701814289	0	0	0	0	0	0	0	0	0	0	1.469676745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc0edb7d3b78ef795a6f9524fb2c0508	0	2.820444851	5.853942105	0	0	0	0	4.64385619	0	5.571073343	0	0	2.713335714	5.437486315	3.859829252	0	3.505184708	0	4.365121612	0	0	3.121876222	2.555786683	0	2.613299942	3.447546202	0	1.793816066	4.12605646	3.262801794	3.542028705	4.694115329	3.228221428	5.48279543	2.742647006	0	3.771698401	3.99741691	3.977378445	3.77976377	3.329091118	3.869348693
4c617c1b4c55a9f067fe4ef61f7227dd	0	0	0	0	0	0	0	3.64385619	0	0	0	0	0	0	0	0	0	0	0	0	0	4.149781155	0	0	0	0	3.749042364	2.306756005	0	0	0	0	4.23178791	0	0	0	0	0	0	0	0	0
8a0132187ddb371d1cc30ddaf5171fbe	2.333072238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29237994	0	3.071660985	0	0	0	2.24180306	0	0	0	0	0	0	0
1392fa541c164bec97d7b4bab8dbfaea	0	0	0	0	0	4.865511814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.874182727	0	0	0	2.811166536	0	0	0	2.864314983	0	0	0	0	0	0	0
d5e56d8828c5f0c7fc41d187fed38357	0	0	0	0	0	3.431879876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.469676745	0	0	2.227138683	0	0	0	0	0	0	0	0	0	0	0	0	0
efe3d7dae50957699c068303eb51e893	0	0	0	0	0	0	2.222921559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.342386997	0	0	0	0	0	0	0	0	0	0	0	2.309087749	0	0	1.690904075	0	0
34537c3b7aa7cd6c144b66d5bc0f1e5f	2.333072238	0	0	0	0	0	0	2.700439718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.210740807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.085439466
7ac8b01727a76e7b333c76b4542a04ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.919254533	0	0	0	2.376963748	2.472073894	0	0	0	0	0	0	0	0	0	0	0	0	0
180774ad6f04090785c9452ba718964b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.064678058	0	0	0	0	0	0	0	2.049961831	0	0	0	1.399995943	0	0	0
188743a429b7da4a0d839763e227029d	0	0	0	0	0	0	0	0	6.113435764	3.061506372	3.968657054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1f82225c1bee843e4e7ccc6ce4dc050	0	0	0	0	0	0	2.701009551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.481121178	0	0	2.232956095	0	0	2.084316286	0	0	0	0	0	0	0	0	0	0	0
e23d456eb2becc43ed9815ba32a0e06b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.487258771	0	0	0	2.906453065	2.054072524	0	0	0	0	0	3.127021293	0	0	0	0	0	2.964833305
80d191724c142b49d5c5b8509d0b1d81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.607676808	2.439356049	2.020330998	0	2.227138683	0	0	0	0	0	0	0	0	0	0	0	0	0
ee512496a1e0831d4a6b4821a5ed6d53	4.746750355	4.339563533	6.442579836	5.226839808	0	4.525556748	0	3.95419631	0	0	5.212439495	0	4.101799877	0	3.323714781	0	0	0	0	0	0	0	4.220534475	0	3.490317803	0	2.641586413	3.070719822	0	4.185621152	0	6.085309535	5.880201709	6.0914506	3.080616151	4.40474203	4.413181575	3.851020086	4.722719031	2.607370356	0	4.983362298
c6c43dab7ca9e793b0785321390eaef0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.511080352	0	0	0	1.132178764	0	0	2.426631787	0	2.00299665	0	1.985780854	0	0	0	1.225257427	0	0	0	0	0	0	0	0	0	0
a97e5e031cb783f618adfaa58aba963d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.228077417	0	0	0	0	0	0	0	0	2.233797185	0	0	0	2.180647212	0	0	0	0	0	0	0
5c2cdf398ea2eb9e952257185f7928ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.249494901	3.833820722	0	0	0	0	0	3.176354851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbb57bec78dc2646293205069a385850	0	0	1.288408834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914410794	0	2.62792129	0	2.054072524	0	0	0	0	0	0	0	2.245752587	1.873178765	0	0	0
37127292caa05275e89c510a3a7cf92b	2.333072238	0	0	0	0	0	2.433508139	0	0	0	0	0	0	0	1.524856877	0	0	0	0	0	0	0	0	0	0	0	1.670571216	0	0	1.587991638	0	0	0	0	0	0	0	0	0	0	0	0
a2ebc089a8af21a44b2753dfb3640eeb	0	0	0	0	0	0	2.617235001	0	0	0	0	0	0	0	0	3.744566275	0	0	0	0	0	3.669626985	3.932086148	4.371116526	0	0	0	0	0	0	2.811166536	0	2.556589586	0	1.659652073	0	0	2.968125255	3.030452928	0	0	0
03884a862d07dbedf3058978fc403104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.524503479	2.693868173	0	0	0	0	0	0	0	0	0	0	0	0.742196968	0	0	0	0	0	0
4662f8ef147f89106e3874bdea9e0561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.031840804	2.290753562	0	0	0	0	0	0	0	0	0	0	1.63677756	0	0	0	0	0
abdff5fadc43ffe15a4fc348ffd29343	0	4.138285637	0	0	0	0	0	0	0	0	0	0	0	4.266649773	0	0	0	0	0	0	0	0	4.130643992	2.098377686	0	0	0	0	0	0	3.483517237	3.29728135	4.477456875	0	0	2.885740488	2.820771412	4.218268631	0	0	0	0
25df62f23654464fca5245d236b0b6c4	0	0	0	0	0.911543772	0	0	0	0	0	0	0	0	0	4.436521563	0	0	0	0	0	0	0	2.883890833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.196736442
5b6e92b3b4b61bc7ebb8e9b14a88db61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79587453	4.711481369	3.876753423	0	0
5e84e414e04371241a327e3372bdf847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.268080059	0	0	0	0	0	0	0	0	2.163088488	3.474449399	0	3.146064623	4.041995207	0	0	0	0	0	0
eb311c95bdffa2a21ca771b0961308c3	2.643949414	3.111976613	4.076254332	0	0	0	0	3.459431619	0	4.181607994	0	0	0	4.690278421	3.932592323	3.319334097	5.710777637	0	3.572070638	0	0	0	0	0	4.676452604	5.43607518	6.266459232	4.473712258	5.802128257	5.391834928	4.252139765	5.334009211	3.116618659	4.096495044	2.699698813	0	4.094784822	5.442687905	5.163052994	5.281179809	5.030080368	0
6ad22be418ee07481976c34b36e02fb0	0	0	0	0	0	0	0	0	0	0	0	0	7.581202485	5.508604461	4.623956331	0	4.590863493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fb10ab64c4766db3f71dada638634a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.955925396	0	3.602995531	0	0	0	0	0	0	2.693868173	0	1.643171826	6.468495103	0	0	3.079291397	0	0	0	0	0	0	0	0	0	0	0	0
18e989871df2312cab35836aa831533a	0	2.522453533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.937855566	0	0	0	0	1.91753784	0	0	0	3.046743744	0	0	0	0	0	0	0
4dce24c969af7d66e2924ba13e96df4f	0	0	0	0	0	0	0	0	0	0	0	0	3.335640857	0	0	0	0	4.650202657	0	0	0	0	0	0	0	0.772172248	2.301625983	0	1.058631187	3.34648642	0	0	0	0	0	0	0	0	0	0	0	0
c085910e5fc5b31868fb24e0f462ea20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.325562297	0	1.979490397	0	0	0	3.127021293	0	0	0	0	0	0
7d0f89b7ed6bc84f1357e57cfd215083	2.212536654	0	0	0	0	0	0	0	0	2.560460375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4198529	0.437142134	0	0.799246864	0	1.950897896	0	0	0	0	0	0	0	0	0	0	0	0
6e11151912d7cb27a208833df96c581a	2.444309114	2.454686648	3.947278188	3.083491754	5.493546898	0	0	3.857980995	0	2.2247254	0	0	4.223862694	0	5.763499737	3.997297817	4.081502263	0	0	0	0	0	3.210740807	3.763630076	1.931856787	3.375577612	3.465147534	3.192528275	2.906453065	3.17396244	0	2.942956991	0	0	2.300471591	0	2.522767739	3.15801765	1.95168652	2.44815543	0	4.552393143
bbe613e75f3246cba9a8f7e830436f09	1.775372273	0	0	0	0	0	0	0	0	0	0	0	0	3.052984456	0	0	0	0	0	0	0	0	3.088736519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4fcf60b036c82daaf60f7c90773d6c3	5.963227588	3.278020038	6.936233533	5.034554729	3.008712431	4.319895943	4.068157254	3.584962501	0	3.348451707	0	0	3.821500882	0	4.385594332	0	3.227001969	0	4.762550314	5.415037499	0	3.421592647	0	3.439201188	4.890762632	3.904949017	3.795153513	5.003965693	3.975279692	4.273766875	3.29223641	4.046182911	3.797581237	3.746873674	3.080616151	3.070377774	4.673856942	4.093578335	4.050552178	3.876753423	4.073572116	3.935029617
b16f7dc9c2985deac3b6ad6aab9d5095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.113487528	1.798024636	0	0	0	0	0	0	0	0	0	2.125520772	0	0	0	0	0	0
687a65fb64eb83c0a4beaf06c76d53e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.274787306	1.937855566	2.997635572	2.072963483	3.239862907	0	0	0	0	0	0	0	0	0	0	0	0	0
10a505b2bdecf1a5c553ad5814cc35af	2.212536654	0	0	0	0	0	3.121611428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.087076792	0	0	0	0	0	0	0	0	0	0	0	0	0
b188355a43c53f63d68a416936d0349b	0	0	0	0	0	0	2.994565115	0	0	0	0	0	0	0	0	0	0	3.502451623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.678826089	0	0	0	0
8e3bf7d9f5afdd13f2e3e36a11ff5c32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.983800465	2.574071283	0	0	0	3.500565332	0	0	0	0	0	0	0	0	0	0	0	0
0f5e1ba754891aa28777084666396b7f	0	0	0	0	0	0	0	3.169925001	0	1.786378681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.559030729	0	0	0	1.719367729	0	1.04989371	0	0	0	2.885740488	0	0	0	0	0	0
7eb1749d14de6411a00aba9ef3082c20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.207920124	0	0	0	0	1.225257427	0	0	2.742647006	0	0	0	0	0	0	0
157f8562286edaef480c4384553a5303	2.734282812	0	1.288408834	0	0	0	2.780185296	0	0	0	0	0	0	0	0	0	0	0	0	0	4.326991844	4.203235266	2.808592225	0	0	2.485672987	2.536921601	2.232956095	1.662619605	1.950897896	0	0	0	0	0	0	0	0	0	2.680839467	0	0
14d94c4e2a0e38a487dfd1e95e193f8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.810958283	0	1.937855566	1.457712419	1.447375918	2.354798077	0	0	0	0	0	0	0	0	0	0	0	0	0
922878c36e9341026f9c9d218efa61a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005427072	0	0	0	0	0	1.447375918	0	0	3.483517237	0	0	0	0	0	0	1.774772556	0	0	0	0
f36ce6f91c7462cf99dd94aa8edf162c	0	3.593715805	0	0	0	0	0	2.807354922	0	0	0	0	0	0	0	0	0	0	0	0	0	4.176755766	0	2.426631787	0	2.616318894	2.874182727	2.62792129	3.482818656	0	3.754887502	3.29728135	3.331807374	0	2.463391184	2.125520772	0	0	0	0	0	0
99bbb29e0e2f7dcde1296387e11c1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.399761716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.362035019	3.514397253	0	0	0	0	0	0
0f5c5b12fc139bfa1dbd164fb241cf62	0	0	2.061322497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.670571216	0	0	0	4.478732175	2.472254727	0	0	4.352944144	3.819470214	4.222555465	3.915588678	3.732547399	4.351950998	0	0
f0ea9c8878c9de7990075e8412f3ed1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.420915908	0	0.62951605	1.831678077	0.235065082	0	0	0	2.150358501	0	0	0	0	0	0	0	1.465367814	1.017480304	0	0	0
5ac435767557f0e63b4a99a9f71f917a	0	2.454686648	0	0	0	0	0	1.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.125520772	0	0	0	0	0	0
bb302da6a0e3c0b50db86d84d3e88480	0	2.308784111	3.835093683	3.610576439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57117753	0	0	2.881773039	0	3.192528275	1.450341278	3.500565332	0	0	0	0	0	0	0	2.926952007	0	0	0	0
6f1c994d4e1253a44045183ce6634b06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.322794318	0	0	1.86963355	0	0	0	0.895182568	0	0	0	0	0	0	0	0	0	0	0	0
dc1644d05a82b9f2ee3de7111134dc76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.158806783	0	0	0	0	0	0	0	0	0	1.156562494	3.399321287	0	0
b1a40114832402361f99f2816faaef77	0	3.238266192	2.157756559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.196390499	0	0	0	0	0	0	0	0	0	0	0	0	1.678826089	3.409957631	0	0	0
3a478f129d3710b90c6de5208a332305	0	0	2.061322497	0	0	4.079964518	0	0	6.339850003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.612179517	2.228901449	0	0	0
1347dd5a722b057097f5567ae278dc88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.451006422	4.29136649	3.601146331	3.268371298	3.784384703	6.795197948	0	4.022623182	0	0	0	0	2.87363879	0	0	0	0	0
20a024d6e20ada9015535e72ba1e7bf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.342386997	1.469676745	0	0	0	0	0	0	0	0	2.35684725	0	0	0	0	0	0	0
7dad569755feaf70ee17cb9a6ec97ce1	1.775372273	6.069842461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20134853	0	0	0	0	0	0	0	0	0	0	0	0	0
49d249561b8fe1d4deec2eee70f058e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.439434827	0	0	0	2.645068757	0	3.703730888	5.465262686	4.172372915	3.070719822	5.518355987	5.010826523	0	0	0	0	0	0	0	0	0	0	0	0
ad142658f7ecfafae773eb1217a8a1be	0	0	0	0	0	0	0	0	0	0	0	0	0	4.807730967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.174379222	0	3.696553118	0	0	2.708843791	0	0	0	0	0
a0f85389e97f71c2ead8fdcb0a09ca3e	0	1.368411513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72402055	0	1.207920124	0	0	0	0	0	0	0	0	0	2.230197824	0	0	0	0	0
a7b4c6f9530cbc289732174fb431ec5b	3.840760132	3.495963546	4.607027172	2.914957877	0	0	3.865226069	6.357552005	0	6.206956019	4.250835139	0	2.820417642	7.016442312	4.64576191	1.834426442	4.301415155	5.403670016	4.365121612	0	0	6.335068608	3.023633657	0	4.975362019	3.045329912	4.321613062	2.569154764	3.064208454	3.305250796	2.084316286	3.373759759	1.783069604	2.599823861	0	1.883966642	5.284465404	6.194065048	5.804951385	4.655129447	2.465944926	4.22489809
d914e4f980bc8b6c78839caebeb4cbb7	0	0	0	0	0	6.545524572	0	0	0	0	0	0	0	4.266649773	0	0	0	0	0	0	6.49812532	0	2.645068757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb42e836f5bf349a0a97ca1e43a9fd76	0	0	0	0	0	0	0	0	0	0	2.956869667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.607056272	2.325937511	0	0	0.986627127	2.425643932	2.230197824	1.345493625	1.873178765	0	0	3.085439466
49c491590439e9ac2f3dce39d3704935	0	0	4.345583762	0	0	0	5.008147021	5.857980995	0	3.79283113	0	0	4.058704136	0	4.866103104	6.006790976	7.239735863	0	8.506783996	0	0	4.976627685	0	0	0	0	0	0	0	0	4.353636955	3.51553317	0	0	0	3.127021293	3.238606292	2.884569104	0	5.145023373	0	0
0ea8383a06d28d74a31b6b576d06e680	3.957875603	5.193451626	4.100721476	4.299507612	0	0	4.814858077	4.357552005	0	3.659356906	4.333833525	6.655238753	0	0	4.509692512	0	2.882048901	4.999948238	4.819316431	0	0	3.669626985	0	5.602676533	2.4198529	0	0	2.791092981	0	0	3.598259323	3.924337401	3.868199735	0	4.472579622	4.597464426	5.0519374	6.302670611	5.042673392	5.281179809	4.255466555	5.014079357
2395b0aad7b1b60c8e6babe79c51f1d3	3.573457539	0	0	0	0	0	5.056658586	0	0	0	0	0	4.742577095	0	4.332803376	0	4.637776148	0	9.909569586	0	0	3.913641186	0	0	0	0	0	0	0	0	4.648124521	0	0	0	0	0	3.52963647	0	0	0	0	0
2a0711a7739fd1b1f6599d595fca4ae3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.512195519	0	0	0	0	0	0	0	0	4.119427138	4.574574945	4.368115638	3.815240669	4.959126989	4.230367099	0	0	0	3.214665569	0	0	0	0	0	0	0	0
0f4ebc49aa91ec35d60a664e58b8555b	0	5.151262395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.900911837	4.099741897	0	0	0	0	0	0
3f30a5b176e735f2af9f8efa0cff2e0a	0	0	4.100721476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.672418102	0	0	0	0	3.571843382	0	0	0	0	0	0	0	0	0	0	0	0
667167510ea1164848343535443d2834	4.29118744	0	3.135856536	0	0	4.026789226	2.926584244	0	0	3.061506372	0	0	0	0	0	3.120830979	2.065565998	4.947233483	0	0	0	3.006329603	3.742802534	0	0	3.447546202	3.839836398	3.442178189	2.527320337	0	3.358854664	0	0	0	0	0	0	0	0	0	0	0
5cbd8c03a09da9f8d433c30310756bd7	0	0	0	0	0	0	2.222921559	2.906890596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.064678058	0	0	0	0	0	2.995653296	2.803746283	1.468210254	0	0	0	0	0	0	0
4c8ff7cb3d873e1367b337af0069d6d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.200131961	1.469676745	0	1.985780854	1.758089703	1.839772462	0	0	0	0	1.468210254	0	0	0	1.790151712	0	0	0
1197a52653a49f821b15a48eb40109a9	0	0	0	0	5.376034525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.734367022	4.477456875	0	2.94007634	0	0	3.894385289	1.790151712	0	0	0
a55e15a6153704a1b0a80a95a17a9f10	0	4.532694637	3.805629459	3.37097252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.214665569	0	0	0	0	0	3.000746187	0	0
